,site,latitude,longitude,site_area,year_of_origin,site_shape,tree,species,angle,radius,year,has_any_damage,dead,snag,log,dbh,ba,height,crown_height,crown_width,category,site_type
2311,PA6,61.90040278,23.40306944,1600,1858,Circular,293,3,305,817,1993,TRUE,TRUE,NA,FALSE,22.3,390.5706527,NA,NA,NA,3,3
2312,PA6,61.90040278,23.40306944,1600,1858,Circular,294,3,309,1385,1993,TRUE,TRUE,NA,TRUE,24.6,475.2915526,NA,NA,NA,3,3
2313,PA6,61.90040278,23.40306944,1600,1858,Circular,295,3,317,1645,1993,TRUE,TRUE,NA,TRUE,16.4,211.24069,NA,NA,NA,3,3
2314,PA6,61.90040278,23.40306944,1600,1858,Circular,296,2,321,1240,1993,TRUE,TRUE,NA,TRUE,7.6,45.36459792,NA,NA,NA,3,3
7658,PA6,61.90040278,23.40306944,1600,1858,Circular,296,2,321,1240,2006,TRUE,TRUE,FALSE,TRUE,6.3,31.17245311,NA,NA,NA,3,3
12662,PA6,61.90040278,23.40306944,1600,1858,Circular,296,2,321,1240,2019,TRUE,TRUE,FALSE,TRUE,6.3,31.17245311,NA,NA,NA,3,3
2315,PA6,61.90040278,23.40306944,1600,1858,Circular,297,2,323,1240,1993,TRUE,TRUE,NA,TRUE,11.2,98.52034562,NA,NA,NA,3,3
7659,PA6,61.90040278,23.40306944,1600,1858,Circular,297,2,323,1240,2006,TRUE,TRUE,FALSE,TRUE,9,63.61725124,NA,NA,NA,3,3
12663,PA6,61.90040278,23.40306944,1600,1858,Circular,297,2,323,1240,2019,TRUE,TRUE,FALSE,TRUE,9,63.61725124,NA,NA,NA,3,3
2316,PA6,61.90040278,23.40306944,1600,1858,Circular,298,3,323,1380,1993,TRUE,TRUE,NA,TRUE,13.6,145.2672443,NA,NA,NA,3,3
7660,PA6,61.90040278,23.40306944,1600,1858,Circular,298,3,323,1380,2006,TRUE,TRUE,FALSE,TRUE,11.1,96.76890771,NA,NA,NA,3,3
12664,PA6,61.90040278,23.40306944,1600,1858,Circular,298,3,323,1380,2019,TRUE,TRUE,FALSE,TRUE,11.1,96.76890771,NA,NA,NA,3,3
2317,PA6,61.90040278,23.40306944,1600,1858,Circular,299,3,323,1605,1993,TRUE,TRUE,NA,TRUE,13.9,151.7467792,NA,NA,NA,3,3
7661,PA6,61.90040278,23.40306944,1600,1858,Circular,299,2,326,1560,2006,TRUE,TRUE,FALSE,TRUE,10.2,81.71282492,NA,NA,NA,3,3
12665,PA6,61.90040278,23.40306944,1600,1858,Circular,299,2,326,1560,2019,TRUE,TRUE,FALSE,TRUE,10.2,81.71282492,NA,NA,NA,3,3
2318,PA6,61.90040278,23.40306944,1600,1858,Circular,300,2,326,1565,1993,TRUE,TRUE,NA,TRUE,9.2,66.47610055,NA,NA,NA,3,3
7662,PA6,61.90040278,23.40306944,1600,1858,Circular,300,2,326,1565,2006,TRUE,TRUE,FALSE,TRUE,9.8,75.42963961,NA,NA,NA,3,3
12666,PA6,61.90040278,23.40306944,1600,1858,Circular,300,2,326,1565,2019,TRUE,TRUE,FALSE,TRUE,9.8,75.42963961,NA,NA,NA,3,3
2319,PA6,61.90040278,23.40306944,1600,1858,Circular,301,2,334,1470,1993,TRUE,TRUE,NA,FALSE,13.8,149.5712262,NA,NA,NA,3,3
7663,PA6,61.90040278,23.40306944,1600,1858,Circular,301,2,334,1470,2006,TRUE,TRUE,FALSE,TRUE,12.5,122.718463,NA,NA,NA,3,3
12667,PA6,61.90040278,23.40306944,1600,1858,Circular,301,2,334,1470,2019,TRUE,TRUE,FALSE,TRUE,12.5,122.718463,NA,NA,NA,3,3
2320,PA6,61.90040278,23.40306944,1600,1858,Circular,302,1,336,1620,1993,TRUE,TRUE,NA,TRUE,20.6,333.2915646,NA,NA,NA,3,3
2321,PA6,61.90040278,23.40306944,1600,1858,Circular,303,3,337,1620,1993,TRUE,TRUE,NA,TRUE,17,226.9800692,NA,NA,NA,3,3
2322,PA6,61.90040278,23.40306944,1600,1858,Circular,304,3,335,1990,1993,TRUE,TRUE,NA,FALSE,9.8,75.42963961,NA,NA,NA,3,3
2323,PA6,61.90040278,23.40306944,1600,1858,Circular,305,3,343,1380,1993,TRUE,TRUE,NA,TRUE,24.3,463.7697615,NA,NA,NA,3,3
2324,PA6,61.90040278,23.40306944,1600,1858,Circular,306,2,341,905,1993,TRUE,TRUE,NA,FALSE,7.9,49.01669938,NA,NA,NA,3,3
7664,PA6,61.90040278,23.40306944,1600,1858,Circular,306,2,341,905,2006,TRUE,TRUE,FALSE,TRUE,7,38.48451001,NA,NA,NA,3,3
12668,PA6,61.90040278,23.40306944,1600,1858,Circular,306,2,341,905,2019,TRUE,TRUE,FALSE,TRUE,7,38.48451001,NA,NA,NA,3,3
2325,PA6,61.90040278,23.40306944,1600,1858,Circular,307,2,357,630,1993,TRUE,TRUE,NA,FALSE,8.9,62.21138852,NA,NA,NA,3,3
7665,PA6,61.90040278,23.40306944,1600,1858,Circular,307,2,357,630,2006,TRUE,TRUE,FALSE,TRUE,7.9,49.01669938,NA,NA,NA,3,3
12669,PA6,61.90040278,23.40306944,1600,1858,Circular,307,2,357,630,2019,TRUE,TRUE,FALSE,TRUE,7.9,49.01669938,NA,NA,NA,3,3
2326,PA6,61.90040278,23.40306944,1600,1858,Circular,308,1,351,1040,1993,TRUE,TRUE,NA,TRUE,24.6,475.2915526,NA,NA,NA,3,3
7666,PA6,61.90040278,23.40306944,1600,1858,Circular,308,1,351,1040,2006,TRUE,TRUE,FALSE,TRUE,26.7,559.9024967,NA,NA,NA,3,3
12670,PA6,61.90040278,23.40306944,1600,1858,Circular,308,1,351,1040,2019,TRUE,TRUE,FALSE,TRUE,26.7,559.9024967,NA,NA,NA,3,3
2327,PA6,61.90040278,23.40306944,1600,1858,Circular,309,2,344,1913,1993,TRUE,TRUE,NA,FALSE,7.9,49.01669938,NA,NA,NA,3,3
7667,PA6,61.90040278,23.40306944,1600,1858,Circular,309,2,344,1913,2006,TRUE,TRUE,FALSE,TRUE,5.7,25.51758633,NA,NA,NA,3,3
12671,PA6,61.90040278,23.40306944,1600,1858,Circular,309,2,344,1913,2019,TRUE,TRUE,FALSE,TRUE,5.7,25.51758633,NA,NA,NA,3,3
2328,PA6,61.90040278,23.40306944,1600,1858,Circular,310,2,350,2010,1993,TRUE,TRUE,NA,TRUE,22.4,394.0813825,NA,NA,NA,3,3
12672,PA6,61.90040278,23.40306944,1600,1858,Circular,400,2,56,1910,2019,FALSE,FALSE,FALSE,FALSE,6.348228099,31.65154598,NA,NA,NA,1,3
12673,PA6,61.90040278,23.40306944,1600,1858,Circular,400,2,56,1910,2019,FALSE,FALSE,FALSE,FALSE,6.348228099,31.65154598,NA,NA,NA,1,3
2329,PA61,62.01166111,23.88505556,900,1895,Circular,1,2,0,1290,1995,FALSE,FALSE,NA,NA,15.59487095,191.0088333,NA,NA,NA,1,3
7668,PA61,62.01166111,23.88505556,900,1895,Circular,1,2,0,1290,2006,FALSE,FALSE,NA,NA,16.04805284,202.271443,NA,NA,NA,1,3
12674,PA61,62.01166111,23.88505556,900,1895,Circular,1,2,0,1290,2019,FALSE,FALSE,FALSE,FALSE,18.0930926,257.1079428,NA,NA,NA,1,3
2330,PA61,62.01166111,23.88505556,900,1895,Circular,2,1,1,1550,1995,FALSE,TRUE,NA,NA,30.5,730.6166415,NA,NA,NA,3,3
7669,PA61,62.01166111,23.88505556,900,1895,Circular,2,1,1,1550,2006,TRUE,TRUE,TRUE,FALSE,28.09928825,620.1268279,NA,NA,NA,3,3
12675,PA61,62.01166111,23.88505556,900,1895,Circular,2,1,1,1550,2019,TRUE,TRUE,TRUE,FALSE,28.09928825,620.1268279,NA,NA,NA,3,3
2331,PA61,62.01166111,23.88505556,900,1895,Circular,3,2,2,1400,1995,TRUE,FALSE,NA,FALSE,11.2,98.52034562,NA,NA,NA,1,3
7670,PA61,62.01166111,23.88505556,900,1895,Circular,3,2,2,1400,2006,TRUE,TRUE,TRUE,FALSE,10.64988263,89.07985969,NA,NA,NA,3,3
12676,PA61,62.01166111,23.88505556,900,1895,Circular,3,2,2,1400,2019,TRUE,TRUE,TRUE,FALSE,10.64988263,89.07985969,NA,NA,NA,3,3
2332,PA61,62.01166111,23.88505556,900,1895,Circular,4,1,8,1070,1995,FALSE,FALSE,NA,NA,36.74969388,1060.711636,NA,NA,NA,1,3
7671,PA61,62.01166111,23.88505556,900,1895,Circular,4,1,8,1070,2006,FALSE,FALSE,NA,NA,38.64919145,1173.196361,252,197,NA,1,3
12677,PA61,62.01166111,23.88505556,900,1895,Circular,4,1,8,1070,2019,FALSE,FALSE,FALSE,FALSE,40.54996917,1291.4302,266,193,200,1,3
2333,PA61,62.01166111,23.88505556,900,1895,Circular,5,2,8,1410,1995,TRUE,FALSE,NA,FALSE,9.9,76.97687399,NA,NA,NA,1,3
7672,PA61,62.01166111,23.88505556,900,1895,Circular,5,2,8,1410,2006,TRUE,FALSE,FALSE,FALSE,9.849873096,76.19932981,NA,NA,NA,1,3
12678,PA61,62.01166111,23.88505556,900,1895,Circular,5,2,8,1410,2019,TRUE,FALSE,TRUE,FALSE,9.899494937,76.96902001,NA,NA,NA,1,3
2334,PA61,62.01166111,23.88505556,900,1895,Circular,6,2,8,1340,1995,FALSE,TRUE,NA,NA,6.849817516,36.85088183,NA,NA,NA,3,3
7673,PA61,62.01166111,23.88505556,900,1895,Circular,6,2,8,1340,2006,TRUE,TRUE,TRUE,FALSE,6.799264666,36.30895709,NA,NA,NA,3,3
12679,PA61,62.01166111,23.88505556,900,1895,Circular,6,2,8,1340,2019,TRUE,TRUE,FALSE,TRUE,6.799264666,36.30895709,NA,NA,NA,3,3
2335,PA61,62.01166111,23.88505556,900,1895,Circular,7,2,10,1200,1995,FALSE,TRUE,NA,NA,6.249799997,30.67765226,NA,NA,NA,3,3
7674,PA61,62.01166111,23.88505556,900,1895,Circular,7,2,10,1200,2006,TRUE,TRUE,TRUE,FALSE,5.649778757,25.06990938,NA,NA,NA,3,3
12680,PA61,62.01166111,23.88505556,900,1895,Circular,7,2,10,1200,2019,TRUE,TRUE,FALSE,TRUE,5.649778757,25.06990938,NA,NA,NA,3,3
2336,PA61,62.01166111,23.88505556,900,1895,Circular,8,2,10,970,1995,FALSE,FALSE,NA,NA,14.34782213,161.6820659,NA,NA,NA,1,3
7675,PA61,62.01166111,23.88505556,900,1895,Circular,8,2,10,970,2006,FALSE,FALSE,NA,NA,15.24598308,182.5579491,156,112,NA,1,3
12681,PA61,62.01166111,23.88505556,900,1895,Circular,8,2,10,970,2019,FALSE,FALSE,FALSE,FALSE,16.94815624,225.5977685,164,117,155,1,3
2337,PA61,62.01166111,23.88505556,900,1895,Circular,9,1,14,1250,1995,FALSE,TRUE,NA,NA,25,490.8738521,NA,NA,NA,3,3
7676,PA61,62.01166111,23.88505556,900,1895,Circular,9,1,14,1250,2006,TRUE,TRUE,TRUE,FALSE,22.64994481,402.9249658,NA,NA,NA,3,3
12682,PA61,62.01166111,23.88505556,900,1895,Circular,9,1,14,1250,2019,TRUE,TRUE,TRUE,FALSE,22.64994481,402.9249658,NA,NA,NA,3,3
2338,PA61,62.01166111,23.88505556,900,1895,Circular,10,2,15,1300,1995,TRUE,FALSE,NA,FALSE,10.84988479,92.4570718,NA,NA,NA,1,3
7677,PA61,62.01166111,23.88505556,900,1895,Circular,10,2,15,1300,2006,TRUE,FALSE,FALSE,FALSE,10.84896308,92.44136383,NA,NA,NA,1,3
12683,PA61,62.01166111,23.88505556,900,1895,Circular,10,2,15,1300,2019,FALSE,FALSE,FALSE,FALSE,11.09594521,96.69822188,NA,NA,NA,1,3
2339,PA61,62.01166111,23.88505556,900,1895,Circular,11,2,13,1370,1995,FALSE,TRUE,NA,NA,5.5,23.75829444,NA,NA,NA,3,3
7678,PA61,62.01166111,23.88505556,900,1895,Circular,11,2,13,1370,2006,TRUE,TRUE,FALSE,TRUE,4,12.56637061,NA,NA,NA,3,3
12684,PA61,62.01166111,23.88505556,900,1895,Circular,11,2,13,1370,2019,TRUE,TRUE,FALSE,TRUE,4,12.56637061,NA,NA,NA,3,3
2340,PA61,62.01166111,23.88505556,900,1895,Circular,12,2,15,1690,1995,FALSE,FALSE,NA,NA,20.59975728,333.2837106,NA,NA,NA,1,3
7679,PA61,62.01166111,23.88505556,900,1895,Circular,12,2,15,1690,2006,TRUE,FALSE,FALSE,FALSE,21.04709006,347.9156784,NA,NA,NA,1,3
12685,PA61,62.01166111,23.88505556,900,1895,Circular,12,2,15,1690,2019,FALSE,FALSE,FALSE,FALSE,21.24711745,354.5601469,NA,NA,NA,1,3
2341,PA61,62.01166111,23.88505556,900,1895,Circular,13,2,16,1500,1995,FALSE,FALSE,NA,NA,17.5,240.5281875,NA,NA,NA,1,3
7680,PA61,62.01166111,23.88505556,900,1895,Circular,13,2,16,1500,2006,FALSE,FALSE,NA,NA,17.69887002,246.0259747,NA,NA,NA,1,3
12686,PA61,62.01166111,23.88505556,900,1895,Circular,13,2,16,1500,2019,FALSE,FALSE,FALSE,FALSE,18.99973684,283.520883,NA,NA,NA,1,3
2342,PA61,62.01166111,23.88505556,900,1895,Circular,14,2,14,1180,1995,TRUE,TRUE,NA,TRUE,5.6,24.6300864,NA,NA,NA,3,3
7681,PA61,62.01166111,23.88505556,900,1895,Circular,14,2,14,1180,2006,TRUE,TRUE,FALSE,TRUE,4.6,16.61902514,NA,NA,NA,3,3
12687,PA61,62.01166111,23.88505556,900,1895,Circular,14,2,14,1180,2019,TRUE,TRUE,FALSE,TRUE,4.6,16.61902514,NA,NA,NA,3,3
2343,PA61,62.01166111,23.88505556,900,1895,Circular,15,2,18,1220,1995,TRUE,FALSE,NA,FALSE,9.597916441,72.35087881,NA,NA,NA,1,3
7682,PA61,62.01166111,23.88505556,900,1895,Circular,15,2,18,1220,2006,TRUE,FALSE,FALSE,FALSE,9.749871794,74.65994941,NA,NA,NA,1,3
12688,PA61,62.01166111,23.88505556,900,1895,Circular,15,2,18,1220,2019,FALSE,FALSE,FALSE,FALSE,9.991996797,78.41415263,NA,NA,NA,1,3
2344,PA61,62.01166111,23.88505556,900,1895,Circular,16,2,18,1340,1995,FALSE,FALSE,NA,NA,21.44854307,361.3145711,NA,NA,NA,1,3
7683,PA61,62.01166111,23.88505556,900,1895,Circular,16,2,18,1340,2006,FALSE,FALSE,NA,NA,22.6964755,404.5821559,NA,NA,NA,1,3
12689,PA61,62.01166111,23.88505556,900,1895,Circular,16,2,18,1340,2019,FALSE,FALSE,FALSE,FALSE,24.52753555,472.4955351,NA,NA,NA,1,3
2345,PA61,62.01166111,23.88505556,900,1895,Circular,17,1,18,250,1995,FALSE,FALSE,NA,NA,42.19893364,1398.597779,278,168,NA,1,3
7684,PA61,62.01166111,23.88505556,900,1895,Circular,17,1,18,250,2006,TRUE,FALSE,FALSE,FALSE,41.84853641,1375.467804,254,197,NA,1,3
12690,PA61,62.01166111,23.88505556,900,1895,Circular,17,1,18,250,2019,FALSE,FALSE,FALSE,FALSE,42,1385.44236,297,244,127.5,1,3
2346,PA61,62.01166111,23.88505556,900,1895,Circular,18,2,28,410,1995,FALSE,FALSE,NA,NA,25.44955795,508.6866825,NA,NA,NA,1,3
7685,PA61,62.01166111,23.88505556,900,1895,Circular,18,2,28,410,2006,FALSE,FALSE,NA,NA,25.94956647,528.8714153,NA,NA,NA,1,3
12691,PA61,62.01166111,23.88505556,900,1895,Circular,18,2,28,410,2019,FALSE,FALSE,FALSE,FALSE,26.94995362,570.4346861,NA,NA,NA,1,3
2347,PA61,62.01166111,23.88505556,900,1895,Circular,19,2,18,620,1995,TRUE,TRUE,NA,FALSE,9.899494937,76.96902001,NA,NA,NA,3,3
7686,PA61,62.01166111,23.88505556,900,1895,Circular,19,2,18,620,2006,TRUE,TRUE,TRUE,FALSE,9.548821917,71.61260454,NA,NA,NA,3,3
12692,PA61,62.01166111,23.88505556,900,1895,Circular,19,2,18,620,2019,TRUE,TRUE,FALSE,TRUE,9.548821917,71.61260454,NA,NA,NA,3,3
2348,PA61,62.01166111,23.88505556,900,1895,Circular,20,2,18,670,1995,TRUE,TRUE,NA,FALSE,10.8,91.60884178,NA,NA,NA,3,3
7687,PA61,62.01166111,23.88505556,900,1895,Circular,20,2,18,670,2006,TRUE,TRUE,TRUE,FALSE,10.44700914,85.71835555,NA,NA,NA,3,3
12693,PA61,62.01166111,23.88505556,900,1895,Circular,20,2,18,670,2019,TRUE,TRUE,FALSE,TRUE,10.44700914,85.71835555,NA,NA,NA,3,3
2349,PA61,62.01166111,23.88505556,900,1895,Circular,21,2,20,850,1995,FALSE,TRUE,NA,NA,6.649812027,34.73030679,NA,NA,NA,3,3
7688,PA61,62.01166111,23.88505556,900,1895,Circular,21,2,20,850,2006,TRUE,TRUE,FALSE,TRUE,5.8,26.42079422,NA,NA,NA,3,3
12694,PA61,62.01166111,23.88505556,900,1895,Circular,21,2,20,850,2019,TRUE,TRUE,FALSE,TRUE,5.8,26.42079422,NA,NA,NA,3,3
2350,PA61,62.01166111,23.88505556,900,1895,Circular,22,2,28,750,1995,TRUE,TRUE,NA,FALSE,7.499333304,44.17079271,NA,NA,NA,3,3
7689,PA61,62.01166111,23.88505556,900,1895,Circular,22,2,28,750,2006,TRUE,TRUE,TRUE,FALSE,7.199305522,40.70718681,NA,NA,NA,3,3
12695,PA61,62.01166111,23.88505556,900,1895,Circular,22,2,28,750,2019,TRUE,TRUE,FALSE,TRUE,7.199305522,40.70718681,NA,NA,NA,3,3
2351,PA61,62.01166111,23.88505556,900,1895,Circular,23,2,29,910,1995,FALSE,TRUE,NA,NA,5.1,20.42820623,NA,NA,NA,3,3
7690,PA61,62.01166111,23.88505556,900,1895,Circular,23,2,29,910,2006,TRUE,TRUE,TRUE,FALSE,4.849742261,18.4725648,NA,NA,NA,3,3
12696,PA61,62.01166111,23.88505556,900,1895,Circular,23,2,29,910,2019,TRUE,TRUE,TRUE,FALSE,4.849742261,18.4725648,NA,NA,NA,3,3
2352,PA61,62.01166111,23.88505556,900,1895,Circular,24,2,32,930,1995,FALSE,FALSE,NA,NA,14.54785208,166.2216673,NA,NA,NA,1,3
7691,PA61,62.01166111,23.88505556,900,1895,Circular,24,2,32,930,2006,FALSE,FALSE,NA,NA,14.59863007,167.3840566,NA,NA,NA,1,3
12697,PA61,62.01166111,23.88505556,900,1895,Circular,24,2,32,930,2019,FALSE,FALSE,FALSE,FALSE,15.19868415,181.4269757,NA,NA,NA,1,3
2353,PA61,62.01166111,23.88505556,900,1895,Circular,25,2,33,1070,1995,TRUE,FALSE,NA,FALSE,13.3,138.9290811,125,90,NA,1,3
7692,PA61,62.01166111,23.88505556,900,1895,Circular,25,2,33,1070,2006,TRUE,TRUE,TRUE,FALSE,12.8,128.6796351,NA,NA,NA,3,3
12698,PA61,62.01166111,23.88505556,900,1895,Circular,25,2,33,1070,2019,TRUE,TRUE,TRUE,FALSE,12.8,128.6796351,NA,NA,NA,3,3
2354,PA61,62.01166111,23.88505556,900,1895,Circular,26,1,34,1200,1995,TRUE,FALSE,NA,FALSE,31.58987179,783.7645352,235,185,NA,1,3
7693,PA61,62.01166111,23.88505556,900,1895,Circular,26,1,34,1200,2006,TRUE,FALSE,FALSE,FALSE,32.94965857,852.691078,232,191,NA,1,3
12699,PA61,62.01166111,23.88505556,900,1895,Circular,26,1,34,1200,2019,FALSE,FALSE,FALSE,FALSE,33.09984894,860.4822278,239,104,155,1,3
2355,PA61,62.01166111,23.88505556,900,1895,Circular,27,2,35,1520,1995,TRUE,FALSE,NA,FALSE,17.06458321,228.7079452,NA,NA,NA,1,3
7694,PA61,62.01166111,23.88505556,900,1895,Circular,27,2,35,1520,2006,TRUE,FALSE,FALSE,FALSE,17.15808847,231.2212193,NA,NA,NA,1,3
12700,PA61,62.01166111,23.88505556,900,1895,Circular,27,2,35,1520,2019,FALSE,FALSE,FALSE,FALSE,17.17090563,231.5667945,NA,NA,NA,1,3
2356,PA61,62.01166111,23.88505556,900,1895,Circular,28,2,35,1480,1995,TRUE,TRUE,NA,FALSE,8.746427842,60.0829595,NA,NA,NA,3,3
7695,PA61,62.01166111,23.88505556,900,1895,Circular,28,2,35,1480,2006,TRUE,TRUE,TRUE,FALSE,8.597674104,58.05663224,NA,NA,NA,3,3
12701,PA61,62.01166111,23.88505556,900,1895,Circular,28,2,35,1480,2019,TRUE,TRUE,TRUE,FALSE,8.597674104,58.05663224,NA,NA,NA,3,3
2357,PA61,62.01166111,23.88505556,900,1895,Circular,29,2,35,1370,1995,TRUE,FALSE,NA,FALSE,11.84905059,110.2699021,NA,NA,NA,1,3
7696,PA61,62.01166111,23.88505556,900,1895,Circular,29,2,35,1370,2006,TRUE,FALSE,FALSE,FALSE,11.84905059,110.2699021,NA,NA,NA,1,3
12702,PA61,62.01166111,23.88505556,900,1895,Circular,29,2,35,1370,2019,FALSE,FALSE,FALSE,FALSE,12.04906635,114.0241054,NA,NA,NA,1,3
2358,PA61,62.01166111,23.88505556,900,1895,Circular,30,2,36,1210,1995,FALSE,FALSE,NA,NA,18.34829692,264.4121457,NA,NA,NA,1,3
7697,PA61,62.01166111,23.88505556,900,1895,Circular,30,2,36,1210,2006,FALSE,FALSE,NA,NA,18.07761046,256.6681198,189,125,NA,1,3
12703,PA61,62.01166111,23.88505556,900,1895,Circular,30,2,36,1210,2019,FALSE,FALSE,FALSE,FALSE,19.88768463,310.6406816,203,126,202.5,1,3
2359,PA61,62.01166111,23.88505556,900,1895,Circular,31,1,36,1510,1995,FALSE,TRUE,NA,NA,44.98888752,1589.645883,NA,NA,NA,3,3
7698,PA61,62.01166111,23.88505556,900,1895,Circular,31,1,36,1510,2006,FALSE,TRUE,NA,NA,40.42029193,1283.183519,NA,NA,NA,3,3
12704,PA61,62.01166111,23.88505556,900,1895,Circular,31,1,36,1510,2019,TRUE,TRUE,TRUE,FALSE,40.42029193,1283.183519,NA,NA,NA,3,3
2360,PA61,62.01166111,23.88505556,900,1895,Circular,33,2,42,1350,1995,FALSE,FALSE,NA,NA,20.79903844,339.7632455,NA,NA,NA,1,3
7699,PA61,62.01166111,23.88505556,900,1895,Circular,33,2,42,1350,2006,FALSE,FALSE,NA,NA,21.44994172,361.361695,NA,NA,NA,1,3
12705,PA61,62.01166111,23.88505556,900,1895,Circular,33,2,42,1350,2019,FALSE,FALSE,FALSE,FALSE,23.19913792,422.7012915,NA,NA,NA,1,3
2361,PA61,62.01166111,23.88505556,900,1895,Circular,34,2,41,1240,1995,TRUE,TRUE,NA,FALSE,12.2,116.8986626,NA,NA,NA,3,3
7700,PA61,62.01166111,23.88505556,900,1895,Circular,34,2,41,1240,2006,TRUE,TRUE,FALSE,TRUE,11.3,100.2874915,NA,NA,NA,3,3
12706,PA61,62.01166111,23.88505556,900,1895,Circular,34,2,41,1240,2019,TRUE,TRUE,FALSE,TRUE,11.3,100.2874915,NA,NA,NA,3,3
2362,PA61,62.01166111,23.88505556,900,1895,Circular,35,2,41,1000,1995,TRUE,TRUE,NA,TRUE,7.4,43.00840343,NA,NA,NA,3,3
7701,PA61,62.01166111,23.88505556,900,1895,Circular,35,2,41,1000,2006,TRUE,TRUE,FALSE,TRUE,6.7,35.25652355,NA,NA,NA,3,3
12707,PA61,62.01166111,23.88505556,900,1895,Circular,35,2,41,1000,2019,TRUE,TRUE,FALSE,TRUE,6.7,35.25652355,NA,NA,NA,3,3
2363,PA61,62.01166111,23.88505556,900,1895,Circular,36,2,46,1020,1995,TRUE,FALSE,NA,FALSE,9.648834126,73.12056901,NA,NA,NA,1,3
7702,PA61,62.01166111,23.88505556,900,1895,Circular,36,2,46,1020,2006,TRUE,TRUE,TRUE,FALSE,9.149863387,65.75353424,NA,NA,NA,3,3
12708,PA61,62.01166111,23.88505556,900,1895,Circular,36,2,46,1020,2019,TRUE,TRUE,TRUE,FALSE,9.149863387,65.75353424,NA,NA,NA,3,3
2364,PA61,62.01166111,23.88505556,900,1895,Circular,37,2,50,800,1995,FALSE,FALSE,NA,NA,36.64969304,1054.946813,300,110,NA,1,3
7703,PA61,62.01166111,23.88505556,900,1895,Circular,37,2,50,800,2006,FALSE,FALSE,NA,NA,37.64731066,1113.160525,293,142,NA,1,3
12709,PA61,62.01166111,23.88505556,900,1895,Circular,37,2,50,800,2019,FALSE,FALSE,FALSE,FALSE,41.84973118,1375.546343,302,134,250,1,3
2365,PA61,62.01166111,23.88505556,900,1895,Circular,38,2,51,960,1995,FALSE,TRUE,NA,NA,6.849817516,36.85088183,NA,NA,NA,3,3
7704,PA61,62.01166111,23.88505556,900,1895,Circular,38,2,51,960,2006,TRUE,TRUE,TRUE,FALSE,5.999166609,28.2664799,NA,NA,NA,3,3
12710,PA61,62.01166111,23.88505556,900,1895,Circular,38,2,51,960,2019,TRUE,TRUE,FALSE,TRUE,5.999166609,28.2664799,NA,NA,NA,3,3
2366,PA61,62.01166111,23.88505556,900,1895,Circular,39,2,50,1270,1995,TRUE,TRUE,NA,FALSE,10.5,86.59014751,NA,NA,NA,3,3
7705,PA61,62.01166111,23.88505556,900,1895,Circular,39,2,50,1270,2006,TRUE,TRUE,FALSE,TRUE,9.6,72.38229474,NA,NA,NA,3,3
12711,PA61,62.01166111,23.88505556,900,1895,Circular,39,2,50,1270,2019,TRUE,TRUE,FALSE,TRUE,9.6,72.38229474,NA,NA,NA,3,3
2367,PA61,62.01166111,23.88505556,900,1895,Circular,40,1,53,1440,1995,TRUE,TRUE,NA,FALSE,35.5,989.7980354,NA,NA,NA,3,3
7706,PA61,62.01166111,23.88505556,900,1895,Circular,40,1,53,1440,2006,FALSE,TRUE,NA,NA,30.79415529,744.7773704,NA,NA,NA,3,3
12712,PA61,62.01166111,23.88505556,900,1895,Circular,40,1,53,1440,2019,TRUE,TRUE,FALSE,TRUE,30.79415529,744.7773704,NA,NA,NA,3,3
2368,PA61,62.01166111,23.88505556,900,1895,Circular,41,2,55,1380,1995,FALSE,TRUE,NA,NA,11.2409964,99.24291193,NA,NA,NA,3,3
7707,PA61,62.01166111,23.88505556,900,1895,Circular,41,2,55,1380,2006,TRUE,TRUE,FALSE,TRUE,10.9,93.31315579,NA,NA,NA,3,3
12713,PA61,62.01166111,23.88505556,900,1895,Circular,41,2,55,1380,2019,TRUE,TRUE,FALSE,TRUE,10.9,93.31315579,NA,NA,NA,3,3
2369,PA61,62.01166111,23.88505556,900,1895,Circular,42,1,55,1680,1995,TRUE,FALSE,NA,FALSE,41.04850789,1323.380197,NA,NA,NA,1,3
7708,PA61,62.01166111,23.88505556,900,1895,Circular,42,1,55,1680,2006,TRUE,FALSE,FALSE,FALSE,41.79808608,1372.153423,NA,NA,NA,1,3
12714,PA61,62.01166111,23.88505556,900,1895,Circular,42,1,55,1680,2019,FALSE,FALSE,FALSE,FALSE,42.2998818,1405.297226,NA,NA,NA,1,3
2370,PA61,62.01166111,23.88505556,900,1895,Circular,43,2,64,1380,1995,FALSE,FALSE,NA,NA,32.5993865,834.6583362,NA,NA,NA,1,3
7709,PA61,62.01166111,23.88505556,900,1895,Circular,43,2,64,1380,2006,FALSE,FALSE,NA,NA,33.24545082,868.0691741,NA,NA,NA,1,3
12715,PA61,62.01166111,23.88505556,900,1895,Circular,43,2,64,1380,2019,FALSE,FALSE,FALSE,FALSE,35.83992187,1008.843941,NA,NA,NA,1,3
2371,PA61,62.01166111,23.88505556,900,1895,Circular,44,2,58,810,1995,FALSE,TRUE,NA,NA,5.1,20.42820623,NA,NA,NA,3,3
7710,PA61,62.01166111,23.88505556,900,1895,Circular,44,2,58,810,2006,TRUE,TRUE,TRUE,FALSE,4.9,18.8574099,NA,NA,NA,3,3
